irud5trqmis,"tranquilizer use disorder, py misusers - imp rev",,,,,,,,,,
iiud5trqmis,"tranquilizer use disorder, py misusers - imp ind",,,,,,,,,,
irud5trqunm,"tranquilizer use disorder, py users but not misusers-imp rev",,,,,,,,,,
iiud5trqunm,"tranquilizer use disorder, py users but not misusers-imp ind",,,,,,,,,,
irud5stmmis,"stimulant use disorder, py misusers - imp rev",,,,,,,,,,
iiud5stmmis,"stimulant use disorder, py misusers - imp ind",,,,,,,,,,
irud5stmunm,"stimulant use disorder, py users but not misusers - imp rev",,,,,,,,,,
iiud5stmunm,"stimulant use disorder, py users but not misusers - imp ind",,,,,,,,,,
irud5sedmis,"sedative use disorder, py misusers - imp rev",,,,,,,,,,
iiud5sedmis,"sedative use disorder, py misusers - imp ind",,,,,,,,,,
irud5sedunm,"sedative use disorder, py users but not misusers - imp rev",,,,,,,,,,
iiud5sedunm,"sedative use disorder, py users but not misusers - imp ind",,,,,,,,,,
irpysev5alc,alcohol use disorder severity in the past year - imp rev,,,,,,,,,,
iipysev5alc,alcohol use disorder severity in the past year - imp ind,,,,,,,,,,
irpysev5mrj,marijuana use disorder severity in the past year - imp rev,,,,,,,,,,
iipysev5mrj,marijuana use disorder severity in the past year - imp ind,,,,,,,,,,
irpysev5coc,cocaine use disorder severity in the past year - imp rev,,,,,,,,,,
iipysev5coc,cocaine use disorder severity in the past year - imp ind,,,,,,,,,,
irpysev5her,heroin use disorder severity in the past year - imp rev,,,,,,,,,,
iipysev5her,heroin use disorder severity in the past year - imp ind,,,,,,,,,,
irpysev5hal,hallucinogen use disorder severity in the past yr - imp rev,,,,,,,,,,
iipysev5hal,hallucinogen use disorder severity in the past yr - imp ind,,,,,,,,,,
irpysev5inh,inhalant use disorder severity in the past year - imp rev,,,,,,,,,,
iipysev5inh,inhalant use disorder severity in the past year - imp ind,,,,,,,,,,
irpysev5mth,methamphetamine use disorder severity in past yr - imp rev,,,,,,,,,,
iipysev5mth,methamphetamine use disorder severity in past yr - imp ind,,,,,,,,,,
irsevpnrmis,"pain reliever use disorder severity, py misusers - imp rev",,,,,,,,,,
iisevpnrmis,"pain reliever use disorder severity, py misusers - imp ind",,,,,,,,,,
irsevpnrunm,"pain reliever use dis sev, py users but not misusers-imp rev",,,,,,,,,,
iisevpnrunm,"pain reliever use dis sev, py users but not misusers-imp ind",,,,,,,,,,
irsevtrqmis,"tranquilizer use disorder severity, py misusers - imp rev",,,,,,,,,,
iisevtrqmis,"tranquilizer use disorder severity, py misusers - imp ind",,,,,,,,,,
irsevtrqunm,"tranquilizer use dis sev, py users but not misusers-imp rev",,,,,,,,,,
iisevtrqunm,"tranquilizer use dis sev, py users but not misusers-imp ind",,,,,,,,,,
irsevstmmis,"stimulant use disorder severity, py misusers - imp rev",,,,,,,,,,
iisevstmmis,"stimulant use disorder severity, py misusers - imp ind",,,,,,,,,,
irsevstmunm,"stimulant use dis sev, py users but not misusers - imp rev",,,,,,,,,,
iisevstmunm,"stimulant use dis sev, py users but not misusers - imp ind",,,,,,,,,,
irsevsedmis,"sedative use disorder severity, py misusers - imp rev",,,,,,,,,,
iisevsedmis,"sedative use disorder severity, py misusers - imp ind",,,,,,,,,,
irsevsedunm,"sedative use dis sev, py users but not misusers - imp rev",,,,,,,,,,
iisevsedunm,"sedative use dis sev, py users but not misusers - imp ind",,,,,,,,,,
ud5trqsdany,rc-tranquilizer or sedative use disorder - past year users,,,,,,,,,,
ud5psyany,rc-psychotherapeutic use disorder - past year users,,,,,,,,,,
ud5opiany,rc-opioid use disorder - past year users,,,,,,,,,,
ud5hrpnrany,rc-heroin/pain reliever use disorder - past year users,,,,,,,,,,
ud5cnsany,rc-cns stimulant use disorder - past year users,,,,,,,,,,
ud5illany,rc-drug use disorder - past year users,,,,,,,,,,
ud5iemany,rc-drug other than mrj use disorder - past year users,,,,,,,,,,
ud5ilalany,rc-drug or alcohol use disorder - past year users,,,,,,,,,,
ud5ilaalany,rc-drug and alcohol use disorder - past year users,,,,,,,,,,
ud5ilnalany,"rc-drug use disorder, no alc use disorder - past year users",,,,,,,,,,
ud5alnilany,"rc-alc use disorder, no drug use disorder - past year users",,,,,,,,,,
udyr5pnrany,"rc-pain reliever use disorder, py users",,,,,,,,,,
udyr5sedany,"rc-sedative use disorder, py users",,,,,,,,,,
udyr5stmany,"rc-stimulant use disorder, py users",,,,,,,,,,
udyr5trqany,"rc-tranquilizer use disorder, py users",,,,,,,,,,
sevyrpnrany,"rc-pain reliever use disorder severity, py users",,,,,,,,,,
sevyrtrqany,"rc-tranquilizer use disorder severity, py users",,,,,,,,,,
sevyrstmany,"rc-stimulant use disorder severity, py users",,,,,,,,,,
sevyrsedany,"rc-sedative use disorder severity, py users",,,,,,,,,,
svyrtqsdany,"rc-tranquilizer or sedative use disorder severity, py users",,,,,,,,,,
svyrpsyany,"rc-psychotherapuetic use disorder severity, py users",,,,,,,,,,
svyropiany,"rc-opioid use disorder severity, py users",,,,,,,,,,
svyrcnsany,"rc-cns stimulant use disorder severity, py users",,,,,,,,,,
svyrdudany,"rc-drug use disorder severity, py users",,,,,,,,,,
svyrsudany,"rc-substance use disorder severity, py users",,,,,,,,,,
mrjyrbfr,use mj/cannabis even once yr before last,,,,,,,,,,
mrjaglst,how old were you the last time used marijuana/cannabis,,,,,,,,,,
mrjylu,year of last marijuana/cannabis use - recode,,,,,,,,,,
mrjmlu,month of last marijuana/cannabis use - recode,,,,,,,,,,
cigaglst,how old were you the last time smoked cigarette,,,,,,,,,,
cigylu,year of last cigarette use - recode,,,,,,,,,,
cigmlu,month of last cigarette use - recode,,,,,,,,,,
cigdllst,how old were you the last time smoked cigs daily,,,,,,,,,,
cigdlylu,year of last cigarette use every day - recode,,,,,,,,,,
cigdlmlu,month of last cigarette use every day - recode,,,,,,,,,,
smkaglast,"how old were you last the time used ""smokeless"" tob",,,,,,,,,,
smkyrlast,"year of last ""smokeless"" tobacco use - recode",,,,,,,,,,
smkmolast,"month of last ""smokeless"" tobacco use - recode",,,,,,,,,,
cgraglst,how old were you the last time smoked cigar/cigarillo,,,,,,,,,,
cigarylu,year of last cigar/cigarillo use - recode,,,,,,,,,,
cigarmlu,month of last cigar/cigarillo use - recode,,,,,,,,,,
alcaglst,how old were you last time drank alcohol beverage,,,,,,,,,,
alcylu,year of last alcohol use - recode,,,,,,,,,,
alcmlu,month of last alcohol use - recode,,,,,,,,,,
cocaglst,how old were you the last time used cocaine,,,,,,,,,,
cocylu,year of last cocaine use - recode,,,,,,,,,,
cocmlu,month of last cocaine use - recode,,,,,,,,,,
crkaglst,how old were you the last time used crack,,,,,,,,,,
crkylu,year of last crack use - recode,,,,,,,,,,
crkmlu,month of last crack use - recode,,,,,,,,,,
heraglst,how old were you the last time used heroin,,,,,,,,,,
herylu,year of last heroin use - recode,,,,,,,,,,
hermlu,month of last heroin use - recode,,,,,,,,,,
hallaglst,how old were you the last time used hallucinogen,,,,,,,,,,
hallyrlst,year of last hallucinogen use - recode,,,,,,,,,,
hallmolst,month of last hallucinogen use - recode,,,,,,,,,,
lsdaglst,how old were you the last time used lsd,,,,,,,,,,
lsdylu,year of last lsd use - recode,,,,,,,,,,
lsdmlu,month of last lsd use - recode,,,,,,,,,,
pcpaglst,how old were you the last time used pcp,,,,,,,,,,
pcpylu,year of last pcp use - recode,,,,,,,,,,
pcpmlu,month of last pcp use - recode,,,,,,,,,,
ecstmoagl,how old were you the last time used ecstasy/molly,,,,,,,,,,
ecstmoylu,year of last ecstasy or molly use - recode,,,,,,,,,,
ecstmomlu,month of last ecstasy or molly use - recode,,,,,,,,,,
inhlaglst,how old were you the last time used inhalants,,,,,,,,,,
inhlyrlst,year of last inhalant use - recode,,,,,,,,,,
inhlmolst,month of last inhalant use - recode,,,,,,,,,,
methaglst,how old were you the last time used meth,,,,,,,,,,
methyrlst,year of last methamphetamine use - recode,,,,,,,,,,
methmolst,month of last meth use - recode,,,,,,,,,,
cigyrbfr,smoke all or part of cigarette in yr before last,,,,,,,,,,
alcyrbfr,have alcoholic beverage in year before last,,,,,,,,,,
cocyrbfr,have any form of cocaine in year before last,,,,,,,,,,
sutsuppadb,substance type (alc/drgs/both) prtcptd in supp grp for,,,,,,,,,,
sutoutalc,rcvd outpatient treatment for alcohol use - pst 12 mos,,,,,,,,,,
sutoutmrj,rcvd outpatient treatment for marijuana use - pst 12 mos,,,,,,,,,,
sutoutinhl,rcvd outpatient treatment for inhalant use - pst 12 mos,,,,,,,,,,
sutouthall,rcvd outpatient treatment for hallucinogen use - pst 12 mos,,,,,,,,,,
sutoutcoc,rcvd outpatient treatment for cocaine use - pst 12 mos,,,,,,,,,,
sutouther,rcvd outpatient treatment for heroin use - pst 12 mos,,,,,,,,,,
sutoutmeth,rcvd outpatient treatment for methamphetamine use-pst 12 mos,,,,,,,,,,
sutoutpnr,rcvd outpatient treatment for pain reliever use - pst 12 mos,,,,,,,,,,
sutoutstm,rcvd outpatient treatment for stimulant use - pst 12 mos,,,,,,,,,,
sutouttrq,rcvd outpatient treatment for tranquilizer use - pst 12 mos,,,,,,,,,,
sutoutsed,rcvd outpatient treatment for sedative use - pst 12 mos,,,,,,,,,,
sutoutodg,rcvd outpatient treatment for other drug use - pst 12 mos,,,,,,,,,,
sutphviadb,substance type (alc/drgs/both) rcvd phone/video srvcs for,,,,,,,,,,
sutpeeradb,sub type (alc/drg/both) rcvd help from peer supp spclst for,,,,,,,,,,
sutuncost,unmet sub trmt need: treatment cost too much,,,,,,,,,,
sutuninscv,unmet sub trmt need: no health insurance coverage for trmt,,,,,,,,,,
sutunenfcv,unmet sub trmt need: health insurance did not cover enough,,,,,,,,,,
sutunwher,unmet sub trmt need: did not know how/where to get treatment,,,,,,,,,,
sutunnofnd,unmet sub trmt need: could not find preferred provider,,,,,,,,,,
sutunnoopn,unmet sub trmt need: no openings with preferred provider,,,,,,,,,,
sutunprobs,"unmet sub trmt need: prob w/trans, child care, appt times",,,,,,,,,,
sutuntime,unmet sub trmt need: not enough time for treatment,,,,,,,,,,
sutunpriv,unmet sub trmt need: worried that info not kept private,,,,,,,,,,
sutunpthnk,unmet sub trmt need: worried what people would think or say,,,,,,,,,,
sutunconsq,"unmet sub trmt need: worried loss of job, home, chldrn, etc",,,,,,,,,,
sutunstart,unmet sub trmt need: not ready to start treatment,,,,,,,,,,
sutunquit,unmet sub trmt need: not rdy to stop/cut bck on alc/drug use,,,,,,,,,,
sutunhndl,unmet sub trmt need: thght could handle alc/drug use on own,,,,,,,,,,
sutunfflke,unmet sub trmt need: family/friends/relig group wouldnt like,,,,,,,,,,
sutunforce,unmet sub trmt need: worried about being forced against will,,,,,,,,,,
sutunnohlp,"unmet sub trmt need: didn""t think treatment would help",,,,,,,,,,
sutuncare,unmet sub trmt need: no one would care if you got better,,,,,,,,,,
irsutsuppgrp,participated in support grp for substance use - py - imp rev,,,,,,,,,,
iisutsuppgrp,participated in support grp for substance use - py - imp ind,,,,,,,,,,
irsutered,seen in emergency room/dept for substance use - py - imp rev,,,,,,,,,,
iisutered,seen in emergency room/dept for substance use - py - imp ind,,,,,,,,,,
irsutinhosp,rcvd sub trmt at hospital as inpatient - py - imp rev,,,,,,,,,,
iisutinhosp,rcvd sub trmt at hospital as inpatient - py - imp ind,,,,,,,,,,
irsutinrhab,rcvd sub trmt at rsdntl sub rehab/trmt ctr - py - imp rev,,,,,,,,,,
iisutinrhab,rcvd sub trmt at rsdntl sub rehab/trmt ctr - py - imp ind,,,,,,,,,,
irsutinrsmh,rcvd sub trmt at rsdntl mntl hlth trmt ctr - py - imp rev,,,,,,,,,,
iisutinrsmh,rcvd sub trmt at rsdntl mntl hlth trmt ctr - py - imp ind,,,,,,,,,,
irsutinopl,rcvd sub trmt at other place as inpatient - py - imp rev,,,,,,,,,,
iisutinopl,rcvd sub trmt at other place as inpatient - py - imp ind,,,,,,,,,,
irsutoutrhab,rcvd sub trmt at outptnt sub rehab/trmt ctr - py - imp rev,,,,,,,,,,
iisutoutrhab,rcvd sub trmt at outptnt sub rehab/trmt ctr - py - imp ind,,,,,,,,,,
irsutoutmhcr,rcvd sub trmt at outptnt mntl hlth trmt ctr - py - imp rev,,,,,,,,,,
iisutoutmhcr,rcvd sub trmt at outptnt mntl hlth trmt ctr - py - imp ind,,,,,,,,,,
irsutoutthrp,rcvd sub trmt at therapist office - py - imp rev,,,,,,,,,,
iisutoutthrp,rcvd sub trmt at therapist office - py - imp ind,,,,,,,,,,
irsutoutdoc,rcvd sub trmt at general medical office - py - imp rev,,,,,,,,,,
iisutoutdoc,rcvd sub trmt at general medical office - py - imp ind,,,,,,,,,,
irsutouthosp,rcvd sub trmt at hospital as outpatient - py - imp rev,,,,,,,,,,
iisutouthosp,rcvd sub trmt at hospital as outpatient - py - imp ind,,,,,,,,,,
irsutoutschl,rcvd sub trmt at school health/counseling - py - imp rev,,,,,,,,,,
iisutoutschl,rcvd sub trmt at school health/counseling - py - imp ind,,,,,,,,,,
irsutoutopl,rcvd sub trmt at other place as outpatient - py - imp rev,,,,,,,,,,
iisutoutopl,rcvd sub trmt at other place as outpatient - py - imp ind,,,,,,,,,,
irsutrxalc,used rx med to help cut back or stop alcohol use - imp rev,,,,,,,,,,
iisutrxalc,used rx med to help cut back or stop alcohol use - imp ind,,,,,,,,,,
irsutrxdrg,used rx med to help cut back/stop her/pnr use - imp rev,,,,,,,,,,
iisutrxdrg,used rx med to help cut back/stop her/pnr use - imp ind,,,,,,,,,,
irsutphvid,rcvd phone/video svcs for sub use - py - imp rev,,,,,,,,,,
iisutphvid,rcvd phone/video svcs for sub use - py - imp ind,,,,,,,,,,
irsutdetox,rcvd detox srvcs for sub use withdrawal sympt - py - imp rev,,,,,,,,,,
iisutdetox,rcvd detox srvcs for sub use withdrawal sympt - py - imp ind,,,,,,,,,,
irsutpeerspc,rcvd sub use help fm peer supp spclst/rcvy coach-py-imp rev,,,,,,,,,,
iisutpeerspc,rcvd sub use help fm peer supp spclst/rcvy coach-py-imp ind,,,,,,,,,,
sutinppy,rc-rcvd sub use treatment as an inpatient - past year,,,,,,,,,,
sutoutppy,rc-rcvd sub use treatment as an outpatient - past year,,,,,,,,,,
sutoutndoc,rc-rcvd sub trmt as an outpatient other than gen med-py,,,,,,,,,,
sutoutalcpy,rc- rcvd sub use trmt as an outpatient for alcohol use - py,,,,,,,,,,
sutoutmrjpy,rc-rcvd sub use trmt as an outpatient for marijuana use - py,,,,,,,,,,
sutoutcocpy,rc-rcvd sub use trmt as an outpatient for cocaine use - py,,,,,,,,,,
sutoutherpy,rc-rcvd sub use trmt as an outpatient for heroin use - py,,,,,,,,,,
sutouthalpy,rc-rcvd sub use trmt as an outpatient for halluc use - py,,,,,,,,,,
sutoutinhpy,rc-rcvd sub use trmt as an outpatient for inhalant use - py,,,,,,,,,,
sutoutmthpy,rc-rcvd sub use trmt as an outpatient for metham use - py,,,,,,,,,,
sutoutpnrpy,rc-rcvd sub use trmt as an outpatient for pain rel use - py,,,,,,,,,,
sutoutstmpy,rc-rcvd sub use trmt as an outpatient for stim use - py,,,,,,,,,,
sutouttrqpy,rc-rcvd sub use trmt as an outpatient for tranq use - py,,,,,,,,,,
sutoutsedpy,rc-rcvd sub use trmt as an outpatient for sedative use-py,,,,,,,,,,
sutouttqsdpy,rc-rcvd sub use trmt as an outpatient for trq or sed use-py,,,,,,,,,,
sutoutpsypy,rc-rcvd sub use trmt as an outpatient for psycho use - py,,,,,,,,,,
sutoutopipy,rc-rcvd sub use trmt as an outpatient for opioid use - py,,,,,,,,,,
sutoutcnspy,rc-rcvd sub use trmt as an outpatient for cns use - py,,,,,,,,,,
sutoutdrgpy,rc-rcvd sub use trmt as an outpatient for drug use - py,,,,,,,,,,
sutoutdralpy,rc-rcvd sub use trmt as an outpatient for drugs and alc - py,,,,,,,,,,
sutoutunsppy,rc-rcvd sub use trmt as an outpatient - sub unspecified - py,,,,,,,,,,
sutphvidrg,rc-rcvd phone/video services for drug use - past year,,,,,,,,,,
sutphvialc,rc-rcvd phone/video services for alcohol use - past year,,,,,,,,,,
sutrtpy,rc-rcvd substance use treatment - past year,,,,,,,,,,
sutrtdrgpy,rc-rcvd sub use treatment for drug use - past year,,,,,,,,,,
sutrtalcpy,rc-rcvd sub use treatment for alcohol use - past year,,,,,,,,,,
sutrtdralpy,rc-rcvd sub use treatment for drug and alcohol use - pst yr,,,,,,,,,,
sutrtunsppy,rc-rcvd sub use treatment - sub unspecified - past year,,,,,,,,,,
sutrtothpy,rc-rcvd sub use treatment or other services - past year,,,,,,,,,,
sutneedpy,rc-classified as needing substance use treatment - past year,,,,,,,,,,
sutskthpy,"rc-sought or thght shld get sub use trt, didnt rcv trt - py",,,,,,,,,,
suntcost,rc-unmet py sub use trt need: thought cost too much,,,,,,,,,,
suntinscv,rc-unmet py sub use trt need: no health insur coverage,,,,,,,,,,
suntencv,rc-unmet py sub use trt need: hlth insur didnt cover enough,,,,,,,,,,
suntwher,rc-unmet py sub use trt need: didnt know where to get trt,,,,,,,,,,
suntnofnd,rc-unmet py sub use trt need: couldnt find preferred providr,,,,,,,,,,
suntnoopn,rc-unmet py sub use trt need: no opening w/ preferred provid,,,,,,,,,,
suntprobs,"rc-unmet py sub use trt need: prob w/tran, chldcare, appt tm",,,,,,,,,,
sunttime,rc-unmet py sub use trt need: not enough time for trt,,,,,,,,,,
suntpriv,rc-unmet py sub use trt need: worried info not kept private,,,,,,,,,,
suntpthnk,rc-unmet py sub use trt need: worried what people thnk/say,,,,,,,,,,
suntconsq,rc-unmet py sub use trt need: thght would lose job/home/chld,,,,,,,,,,
suntstart,rc-unmet py sub use trt need: not ready to start trt,,,,,,,,,,
suntquit,rc-unmet py sub use trt need: not rdy to stop/cut sub use,,,,,,,,,,
sunthndl,rc-unmet py sub use trt need: thought could handle on own,,,,,,,,,,
suntfflke,rc-unmet py sub use trt need: fam/friends/relig wouldnt like,,,,,,,,,,
suntforce,rc-unmet py sub use trt need: afraid to be forcd agnst will,,,,,,,,,,
suntnohlp,"rc-unmet py sub use trt need: didn""t think trt would help",,,,,,,,,,
suntcare,rc-unmet py sub use trt need: no one care if you got better,,,,,,,,,,
rskcigpkd,risk smoking 1 or more packs cigarettes per day,,,,,,,,,,
rskmrjmon,risk smoking marijuana once a month,,,,,,,,,,
rskmrjwk,risk smoking marijuana once or twice a week,,,,,,,,,,
rsklsdtry,risk trying lsd once or twice,,,,,,,,,,
rsklsdwk,risk using lsd once or twice a week,,,,,,,,,,
rskhertry,risk trying heroin once or twice,,,,,,,,,,
rskherwk,risk using heroin once or twice a week,,,,,,,,,,
rskcocmon,risk using cocaine once a month,,,,,,,,,,
rskcocwk,risk using cocaine once or twice a week,,,,,,,,,,
rskbngdly,risk having 4 or 5 drinks nearly every day,,,,,,,,,,
rskbngwk,risk having 5 or more drinks once or twice a week,,,,,,,,,,
difgetmrj,how difficult to get marijuana,,,,,,,,,,
difgetlsd,how difficult to get lsd,,,,,,,,,,
difgetcoc,how difficult to get cocaine,,,,,,,,,,
difgetcrk,"how difficult to get ""crack""",,,,,,,,,,
difgether,how difficult to get heroin,,,,,,,,,,
appdrgmon,approached by someone selling ill drug pst 30 dys,,,,,,,,,,
rskyfqdgr,get a real kick out of doing dangerous things,,,,,,,,,,
rskyfqtes,like to test yourself by doing risky things,,,,,,,,,,
rkfqpblt,wear a seatbelt when ride front pass seat of car,,,,,,,,,,
rkfqdblt,wear a seatbelt when you drive a car,,,,,,,,,,
grskcigpkd,rc-great risk: smoke 1+ packs cigarettes per day,,,,,,,,,,
grskmrjmon,rc-great risk: use marijuana once a month,,,,,,,,,,
grskmrjwk,rc-great risk: use marijuana 1-2 times per week,,,,,,,,,,
grskcocmon,rc-great risk: use cocaine once a month,,,,,,,,,,
grskcocwk,rc-great risk: use cocaine 1-2 times per week,,,,,,,,,,
grskhertry,rc-great risk: trying heroin once or twice,,,,,,,,,,
grskherwk,rc-great risk: use heroin 1-2 times per week,,,,,,,,,,
grsklsdtry,rc-great risk: trying lsd once or twice,,,,,,,,,,
grsklsdwk,rc-great risk: use lsd 1-2 times per week,,,,,,,,,,
grskbngdly,rc-great risk: have 4-5 alc drinks per day,,,,,,,,,,
grskbngwk,rc-great risk: have 5+ alc drinks 1-2 times per week,,,,,,,,,,
difobtmrj,rc-marijuana fairly or very easy to obtain,,,,,,,,,,
difobtcoc,rc-cocaine fairly or very easy to obtain,,,,,,,,,,
difobtcrk,rc-crack fairly or very easy to obtain,,,,,,,,,,
difobther,rc-heroin fairly or very easy to obtain,,,,,,,,,,
difobtlsd,rc-lsd fairly or very easy to obtain,,,,,,,,,,
appdrgmon2,rc-approached by someone selling drugs,,,,,,,,,,
snysell,sold illegal drugs,,,,,,,,,,
snystole,stolen/tried to steal anything worth > $50,,,,,,,,,,
snyattak,attacked someone w/intent to seriously hurt them,,,,,,,,,,
snfamjev,how you feel: adlts trying mj/cannabis,,,,,,,,,,
snrlgsvc,"past 12 mos, how many relig. services",,,,,,,,,,
snrlgimp,my religious beliefs are very important,,,,,,,,,,
snrldcsn,my religious beliefs influence my decisions,,,,,,,,,,
snrlfrnd,it is important that my friends share rel beliefs,,,,,,,,,,
yeatndyr,attended any type of school past 12 months,,,,,,,,,,
yehmslyr,home schooled at any time during the past 12 mos,,,,,,,,,,
yeschflt,how you felt overall abt going to schl past 12 mos,,,,,,,,,,
yeschwrk,how often felt schl work meaningful pst 12 mos,,,,,,,,,,
yeschimp,how impt things learned pst 12 mos are going to be,,,,,,,,,,
yeschint,how interesting are courses at schl past 12 months,,,,,,,,,,
yetcgjob,how often tchr say doing a good job past 12 months,,,,,,,,,,
yelstgrd,grades for last semester/grading period completed,,,,,,,,,,
yecigfrndof2,"if best friend offered, would you smoke cigarette",,,,,,,,,,
yecignextyr2,"do you think you""ll smoke a cigarette in next 12 months",,,,,,,,,,
yestscig,how many sdnts you know in grade smoke cigarettes,,,,,,,,,,
yestsmj,how many sdnts you know in grade use mj/cannabis,,,,,,,,,,
yestsalc,how many sdnts you know in grade drink alcohol,,,,,,,,,,
yestsdnk,how many sdnts you know get drunk weekly,,,,,,,,,,
yepchkhw,"prnts check if you""ve done homework pst 12 mos",,,,,,,,,,
yephlphw,prnts helped you w/homework past 12 months,,,,,,,,,,
yepchore,prnts made you do work/chores past 12 months,,,,,,,,,,
yeplmttv,prnts limited your amt of tv time pst 12 mos,,,,,,,,,,
yeplmtsn,prnts limited your time out w/frnds pst 12 mos,,,,,,,,,,
yepgdjob,prnts let you know done a good job pst 12 mos,,,,,,,,,,
yepproud,"tell you they""re proud of something you""d done",,,,,,,,,,
yeyargup,argued/had a fight with at least one of your prnts,,,,,,,,,,
yeyfgtsw,gotten into a serious fight at school/work,,,,,,,,,,
yeyfgtgp,taken part in fight where group fights group,,,,,,,,,,
yeyhgun,carried a handgun,,,,,,,,,,
yeysell,sold illegal drugs,,,,,,,,,,
yeystole,stolen/tried to steal anything worth >$50,,,,,,,,,,
yeyattak,attacked someone w/intent to seriously hurt them,,,,,,,,,,
yeppkcig,how prnts wld feel: you smoking 1+ pack cigs/day,,,,,,,,,,
yepmjevr,how prnts wld feel: you trying mj/cannabis,,,,,,,,,,
yepmjmo,how prnts wld feel: you using mj/cannabis monthly,,,,,,,,,,
yepaldly,how prnts wld feel: you drinking alc daily,,,,,,,,,,
yegpkcig,how you feel s/one your age smokg 1+ pk cigs/dy,,,,,,,,,,
yegmjevr,how you feel s/one your age trying mj/cannabis,,,,,,,,,,
yegmjmo,how you feel s/one your age using mj/cannabis monthly,,,,,,,,,,
yegaldly,how you feel s/one your age drinking alc dly,,,,,,,,,,
yefpkcig,how you feel friends smoking 1+ pack cigs/day,,,,,,,,,,
yefmjevr,how you feel friends using mj 1x/mo,,,,,,,,,,
yefmjmo,how you feel friends using mj monthly,,,,,,,,,,
yefaldly,how you feel friends drinking alc daily,,,,,,,,,,
yetlknon,there is nobody i can talk to about serious probs,,,,,,,,,,
yetlkpar,my mother/father/guardian,,,,,,,,,,
yetlkbgf,my boyfriend/girlfriend,,,,,,,,,,
yetlkota,some other adult,,,,,,,,,,
yetlksop,some other person,,,,,,,,,,
yeprtdng,have you talked w/parent(s) abt danger of tob/alc,,,,,,,,,,
yeprbslv,prblm solving/communication skills/self-esteem gr,,,,,,,,,,
yevioprv,violence prevention programs,,,,,,,,,,
yedgprgp,alcohol/tobacco/drug prev pgms outside schl,,,,,,,,,,
yeslfhlp,aa/alateen/individual or group counseling,,,,,,,,,,
yeprgstd,pregnancy or sexually transmitted disease pgms,,,,,,,,,,
yeschact,# of school-based act. partic. in past 12 months,,,,,,,,,,
yecomact,# of comm.-based act. partic. in past 12 months,,,,,,,,,,
yefaiact,# of faith-based act. partic. in past 12 months,,,,,,,,,,
yeothact,# of other act. partic. in past 12 months,,,,,,,,,,
yedeclas,a special class about drugs or alcohol,,,,,,,,,,
yederglr,films/lectures/discus/info about drg/alc in class,,,,,,,,,,
yedespcl,films/lectures/discus/info about drg/alc out clas,,,,,,,,,,
yepvntyr,seen/heard alc/drg prev messages frm sourc out sc,,,,,,,,,,
yerlgsvc,"past 12 mos, how many relig. services",,,,,,,,,,
yerlgimp,my religious beliefs are very important,,,,,,,,,,
yerldcsn,my religious beliefs influence my decisions,,,,,,,,,,
yerlfrnd,it is important that my friends share rel beliefs,,,,,,,,,,
yusuithk,youth seriously think about killing self pst 12 mos,,,,,,,,,,
yucosuithk,youth seriously think about killing self due to covid-19,,,,,,,,,,
yusuipln,youth make plans to kill yourself pst 12 mos,,,,,,,,,,
yucosuipln,youth make plan to kill yourself due to covid-19,,,,,,,,,,
schfelt,rc-how yth felt: about going to school in pst yr,,,,,,,,,,
tchgjob,rc-teacher let yth know doing good job in pst yr,,,,,,,,,,
avggrade,rc-grade average for last grading period completed,,,,,,,,,,
stndscig,rc-students in yth grade smoke cigarettes,,,,,,,,,,
stndsmj,rc-students in yth grade use marijuana,,,,,,,,,,
stndalc,rc-students in yth grade drink alcoholic beverages,,,,,,,,,,
stnddnk,rc-students in yth grade get drunk once/week,,,,,,,,,,
parchkhw,rc-parents check if homework done in pst yr,,,,,,,,,,
parhlphw,rc-parents help with homework in pst yr,,,,,,,,,,
prchore2,rc-parents make yth do chores around house in pst yr,,,,,,,,,,
prlmttv2,rc-parents limit amount of tv in pst yr,,,,,,,,,,
parlmtsn,rc-parents limit time out on school night in pst yr,,,,,,,,,,
prgdjob2,rc-parents tell yth had done good job in pst yr,,,,,,,,,,
prproud2,rc-parents tell yth proud of things done in pst yr,,,,,,,,,,
argupar,rc-times argued/had a fight with one parent in pst yr,,,,,,,,,,
yofight2,rc-youth had serious fight at school/work,,,,,,,,,,
yogrpft2,rc-youth fought with group vs other group,,,,,,,,,,
yohgun2,rc-youth carried a handgun,,,,,,,,,,
yosell2,rc-youth sold illegal drugs,,,,,,,,,,
yostole2,rc-youth stole/tried to steal item >$50,,,,,,,,,,
yoattak2,rc-youth attacked with intent to seriously harm,,,,,,,,,,
prpkcig2,rc-yth think: parents feel abt yth smoke pack cig/day,,,,,,,,,,
prmjevr2,rc-yth think: parents feel abt yth try marijuana,,,,,,,,,,
prmjmo,rc-yth think: parents feel abt yth use marijuana mnthly,,,,,,,,,,
praldly2,rc-yth think: parnts feel abt yth drk 1-2 alc bev/day,,,,,,,,,,
yflpkcg2,rc-how yth feels: peers smoke pack/day cig,,,,,,,,,,
yfltmrj2,rc-how yth feels: peers try marijuana,,,,,,,,,,
yflmjmo,rc-how yth feels: peers using marijuana monthly,,,,,,,,,,
yfladly2,rc-how yth feels: peers drnk 1-2 alc bev/day,,,,,,,,,,
frdpcig2,rc-yth think: clse frnd feel abt yth smk 1+ pac daily,,,,,,,,,,
