Column1,entity:A_MainTableDatasets_id,Categories,Data,DataDictionary,FileFormat,Homepage,SizeGb,Source,Sponsor,Year,dataset_name,dataset_title,file_name,Column3,Column4,Column5,Column52
201,MCBS_Winter_2020,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/puf2020_2_winter.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/2020MCBSPUFDataUserGuide.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.017,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Winter 2020,mcbs_winter_2020,MCBS Winter 2020,mcbs_winter_2020.csv,,,,
202,MCBS_Winter_2021,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2021_2_winter.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2021_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.015,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Winter 2021,mcbs_winter_2021,MCBS Winter 2021,mcbs_winter_2021.csv,,,,
203,MCBS_Winter_2022,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/sfpuf2022_2_winter.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/SFPUF2022_DUG.pdf,CSV,https://www.cms.gov/research-statistics-data-and-systems/downloadable-public-use-files/mcbs-public-use-file,0.015,Medicare Current Beneficiary Survey,Medicare and Medicaid Service Office,Winter 2022,mcbs_winter_2022,MCBS Winter 2022,mcbs_winter_2022.csv,,,,
204,MH_SVI_County_2018,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/mh_svi_county_2018.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/MinorityHealthSVI_DataDictionary_2018.csv,CSV,https://www.minorityhealth.hhs.gov/minority-health-svi/,0.028,Minority Health Social Vulnerability Index,OMH,2018,mh_svi_county_2018,MH SVI County 2018,mh_svi_county_2018.csv,,,,
205,MH_SVI_County_2020,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/MHSVI2020_US_county.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/MinorityHealthSVI_DataDictionary_2020.xlsx,CSV,https://www.minorityhealth.hhs.gov/minority-health-svi/,0.0026,Minority Health Social Vulnerability Index,OMH,2020,mh_svi_county_2020,MH SVI County 2020,mh_svi_county_2020.csv,,,,
206,MathematicsAssessments_LocalEducationAgency_2009-2010,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2009-10.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy08-09-to-sy10-11-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2009-2010,mathematics_assessments_local_education_agency_2009,Mathematics Assessments Local Education Agency 2009,mathematics_assessments_local_education_agency_2009.csv,,,,
207,MathematicsAssessments_LocalEducationAgency_2010-2011,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2010-11.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy08-09-to-sy10-11-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2010-2011,mathematics_assessments_local_education_agency_2010,Mathematics Assessments Local Education Agency 2010,mathematics_assessments_local_education_agency_2010.csv,,,,
208,MathematicsAssessments_LocalEducationAgency_2011-2012,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2011-12.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy11-12-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2011-2012,mathematics_assessments_local_education_agency_2011,Mathematics Assessments Local Education Agency 2011,mathematics_assessments_local_education_agency_2011.csv,,,,
209,MathematicsAssessments_LocalEducationAgency_2012-2013,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2012-13.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy12-13-public-file-documentation-v2-1.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2012-2013,mathematics_assessments_local_education_agency_2012,Mathematics Assessments Local Education Agency 2012,mathematics_assessments_local_education_agency_2012.csv,,,,
210,MathematicsAssessments_LocalEducationAgency_2013-2014,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2013-14.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy13-14-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2013-2014,mathematics_assessments_local_education_agency_2013,Mathematics Assessments Local Education Agency 2013,mathematics_assessments_local_education_agency_2013.csv,,,,
211,MathematicsAssessments_LocalEducationAgency_2014-2015,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2014-15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2014-15-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2014-2015,mathematics_assessments_local_education_agency_2014,Mathematics Assessments Local Education Agency 2014,mathematics_assessments_local_education_agency_2014.csv,,,,
212,MathematicsAssessments_LocalEducationAgency_2015-2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2015-16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2015-16-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2015-2016,mathematics_assessments_local_education_agency_2015,Mathematics Assessments Local Education Agency 2015,mathematics_assessments_local_education_agency_2015.csv,,,,
213,MathematicsAssessments_LocalEducationAgency_2016-2017,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2016-17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2016-17-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.012,EdFacts,ED,2016-2017,mathematics_assessments_local_education_agency_2016,Mathematics Assessments Local Education Agency 2016,mathematics_assessments_local_education_agency_2016.csv,,,,
214,MathematicsAssessments_LocalEducationAgency_2017-2018,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2017-18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2017-18-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.012,EdFacts,ED,2017-2018,mathematics_assessments_local_education_agency_2017,Mathematics Assessments Local Education Agency 2017,mathematics_assessments_local_education_agency_2017.csv,,,,
215,MathematicsAssessments_LocalEducationAgency_2018-2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-achievement-lea-sy2018-19-long.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2018-19-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.124,EdFacts,ED,2018-2019,mathematics_assessments_local_education_agency_2018,Mathematics Assessments Local Education Agency 2018,mathematics_assessments_local_education_agency_2018.csv,,,,
216,MathematicsParticipation_LocalEducationAgency_2012-2013,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2012-13.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy12-13-public-file-documentation-v2-1.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2012-2013,mathematics_participation_local_education_agency_2012,Mathematics Participation Local Education Agency 2012,mathematics_participation_local_education_agency_2012.csv,,,,
217,MathematicsParticipation_LocalEducationAgency_2013-2014,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2013-14.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy13-14-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.01,EdFacts,ED,2013-2014,mathematics_participation_local_education_agency_2013,Mathematics Participation Local Education Agency 2013,mathematics_participation_local_education_agency_2013.csv,,,,
218,MathematicsParticipation_LocalEducationAgency_2014-2015,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2014-15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2014-15-public-file-documentation.doc,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2014-2015,mathematics_participation_local_education_agency_2014,Mathematics Participation Local Education Agency 2014,mathematics_participation_local_education_agency_2014.csv,,,,
219,MathematicsParticipation_LocalEducationAgency_2015-2016,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2015-16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2015-16-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2015-2016,mathematics_participation_local_education_agency_2015,Mathematics Participation Local Education Agency 2015,mathematics_participation_local_education_agency_2015.csv,,,,
220,MathematicsParticipation_LocalEducationAgency_2016-2017,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2016-17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2016-17-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2016-2017,mathematics_participation_local_education_agency_2016,Mathematics Participation Local Education Agency 2016,mathematics_participation_local_education_agency_2016.csv,,,,
221,MathematicsParticipation_LocalEducationAgency_2017-2018,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2017-18.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2017-18-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.011,EdFacts,ED,2017-2018,mathematics_participation_local_education_agency_2017,Mathematics Participation Local Education Agency 2017,mathematics_participation_local_education_agency_2017.csv,,,,
222,MathematicsParticipation_LocalEducationAgency_2018-2019,Education Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/math-participation-lea-sy2018-19-long.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/EducationAccessAndQuality/assessments-sy2018-19-public-file-documentation.docx,CSV,https://www2.ed.gov/about/inits/ed/edfacts/data-files/index.html,0.124,EdFacts,ED,2018-2019,mathematics_participation_local_education_agency_2018,Mathematics Participation Local Education Agency 2018,mathematics_participation_local_education_agency_2018.csv,,,,
225,N-MHSS_National_Mental_Health_2016,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/nmhss_puf_2016.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2016/N-MHSS-2016-datasets/N-MHSS-2016-DS0001/N-MHSS-2016-DS0001-info/N-MHSS-2016-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-mhss-national-mental-health-services-survey,0.0083,N-MHSS,SAMHSA,2016,n_mhss_national_mental_health_2016,N MHSS National Mental Health 2016,n_mhss_national_mental_health_2016.csv,,,,
226,N-MHSS_National_Mental_Health_2017,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NMHSS_2017_PUF_CSV.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2017/N-MHSS-2017-datasets/N-MHSS-2017-DS0001/N-MHSS-2017-DS0001-info/N-MHSS-2017-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-mhss-national-mental-health-services-survey,0.0038,N-MHSS,SAMHSA,2017,n_mhss_national_mental_health_2017,N MHSS National Mental Health 2017,n_mhss_national_mental_health_2017.csv,,,,
227,N-MHSS_National_Mental_Health_2018,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/nmhss-puf-2018-csv.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2018/N-MHSS-2018-datasets/N-MHSS-2018-DS0001/N-MHSS-2018-DS0001-info/N-MHSS-2018-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-mhss-national-mental-health-services-survey,0.0081,N-MHSS,SAMHSA,2018,n_mhss_national_mental_health_2018,N MHSS National Mental Health 2018,n_mhss_national_mental_health_2018.csv,,,,
228,N-MHSS_National_Mental_Health_2019,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/nmhss-puf-2019-csv.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2019/N-MHSS-2019-datasets/N-MHSS-2019-DS0001/N-MHSS-2019-DS0001-info/N-MHSS-2019-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-mhss-national-mental-health-services-survey,0.0039,N-MHSS,SAMHSA,2019,n_mhss_national_mental_health_2019,N MHSS National Mental Health 2019,n_mhss_national_mental_health_2019.csv,,,,
229,N-MHSS_National_Mental_Health_2020,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/nmhss-puf-2020-csv.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2020/N-MHSS-2020-datasets/N-MHSS-2020-DS0001/N-MHSS-2020-DS0001-info/N-MHSS-2020-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-mhss-national-mental-health-services-survey,0.0114,N-MHSS,SAMHSA,2020,n_mhss_national_mental_health_2020,N MHSS National Mental Health 2020,n_mhss_national_mental_health_2020.csv,,,,
230,N-SSATS_Substance_Abuse_Treatment_2016,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSSATSPUF_2016.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-SSATS-2016/N-SSATS-2016-datasets/N-SSATS-2016-DS0001/N-SSATS-2016-DS0001-info/N-SSATS-2016-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-ssats-national-survey-substance-abuse-treatment-services,0.0024,N-SSATS,SAMHSA,2016,n_ssats_substance_abuse_treatment_2016,N SSATS Substance Abuse Treatment 2016,n_ssats_substance_abuse_treatment_2016.csv,,,,
231,N-SSATS_Substance_Abuse_Treatment_2017,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSSATS_PUF_2017_CSV.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2017/N-MHSS-2017-datasets/N-MHSS-2017-DS0001/N-MHSS-2017-DS0001-info/N-SSATS-2017-DS0001-info-codebook_v1.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-ssats-national-survey-substance-abuse-treatment-services,0.0051,N-SSATS,SAMHSA,2017,n_ssats_substance_abuse_treatment_2017,N SSATS Substance Abuse Treatment 2017,n_ssats_substance_abuse_treatment_2017.csv,,,,
232,N-SSATS_Substance_Abuse_Treatment_2018,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSSATS_PUF_2018_CSV.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-MHSS-2018/N-MHSS-2018-datasets/N-MHSS-2018-DS0001/N-MHSS-2018-DS0001-info/N-SSATS-2018-DS0001-info-codebook_v1.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-ssats-national-survey-substance-abuse-treatment-services,0.0041,N-SSATS,SAMHSA,2018,n_ssats_substance_abuse_treatment_2018,N SSATS Substance Abuse Treatment 2018,n_ssats_substance_abuse_treatment_2018.csv,,,,
233,N-SSATS_Substance_Abuse_Treatment_2019,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSSATS_PUF_2019_CSV.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-SSATS-2019/N-SSATS-2019-datasets/N-SSATS-2019-DS0001/N-SSATS-2019-DS0001-info/N-SSATS-2019-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-ssats-national-survey-substance-abuse-treatment-services,0.0066,N-SSATS,SAMHSA,2019,n_ssats_substance_abuse_treatment_2019,N SSATS Substance Abuse Treatment 2019,n_ssats_substance_abuse_treatment_2019.csv,,,,
234,N-SSATS_Substance_Abuse_Treatment_2020,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NSSATS_PUF_2020_CSV.csv,https://www.datafiles.samhsa.gov/sites/default/files/field-uploads-protected/studies/N-SSATS-2020/N-SSATS-2020-datasets/N-SSATS-2020-DS0001/N-SSATS-2020-DS0001-info/N-SSATS-2020-DS0001-info-codebook.pdf,CSV,https://www.samhsa.gov/data/data-we-collect/n-ssats-national-survey-substance-abuse-treatment-services,0.007,N-SSATS,SAMHSA,2020,n_ssats_substance_abuse_treatment_2020,N SSATS Substance Abuse Treatment 2020,n_ssats_substance_abuse_treatment_2020.csv,,,,
242,NHISAdultSample2022,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NHISadult22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NIHS-adult-codebook2022.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.027,National Health Interview Series,CDC,2022,nhis_adult_sample_2022,NHIS Adult Sample 2022,nhis_adult_sample_2022.csv,,,,
243,NHISAdultSample2023,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/adult23.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/adult-codebook-23.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.028,National Health Interview Series,CDC,2023,nhis_adult_sample_2023,NHIS Adult Sample 2023,nhis_adult_sample_2023.csv,,,,
244,NHISChildSample2022,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NHISchild22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NHIS-child-codebook2022.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.005,National Health Interview Series,CDC,2022,nhis_child_sample_2022,NHIS Child Sample 2022,nhis_child_sample_2022.csv,,,,
245,NHISChildSample2023,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/child23.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/child-codebook-23.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.004,National Health Interview Series,CDC,2023,nhis_child_sample_2023,NHIS Child Sample 2023,nhis_child_sample_2023.csv,,,,
246,NHPI_NHIS_Hative_Hawaiian_Pacific_Islander_2014_Family,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/FAMILYXX.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/srvydesc.pdf,CSV,https://www.cdc.gov/nchs/nhis/nhpi/nhpi-nhis-data.html,0.0005,Native Hawaiian and Pacific Islander National Health Interview Survey,CDC,2014,nhpi_nhis_hative_hawaiian_pacific_islander_family_2014,NHPI NHIS Hative Hawaiian Pacific Islander Family 2014,nhpi_nhis_hative_hawaiian_pacific_islander_family_2014.csv,,,,
247,NHPI_NHIS_Hative_Hawaiian_Pacific_Islander_2014_Household,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/HOUSEHLD.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/srvydesc.pdf,CSV,https://www.cdc.gov/nchs/nhis/nhpi/nhpi-nhis-data.html,0.00015,Native Hawaiian and Pacific Islander National Health Interview Survey,CDC,2014,nhpi_nhis_hative_hawaiian_pacific_islander_household_2014,NHPI NHIS Hative Hawaiian Pacific Islander Household 2014,nhpi_nhis_hative_hawaiian_pacific_islander_household_2014.csv,,,,
248,NHPI_NHIS_Hative_Hawaiian_Pacific_Islander_2014_Injury,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/INJPOIEP.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/srvydesc.pdf,CSV,https://www.cdc.gov/nchs/nhis/nhpi/nhpi-nhis-data.html,3.50E-05,Native Hawaiian and Pacific Islander National Health Interview Survey,CDC,2014,nhpi_nhis_hative_hawaiian_pacific_islander_injury_2014,NHPI NHIS Hative Hawaiian Pacific Islander Injury 2014,nhpi_nhis_hative_hawaiian_pacific_islander_injury_2014.csv,,,,
249,NHPI_NHIS_Hative_Hawaiian_Pacific_Islander_2014_Person,Multiple Categories,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/PERSONSX.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/General/srvydesc.pdf,CSV,https://www.cdc.gov/nchs/nhis/nhpi/nhpi-nhis-data.html,0.0084,Native Hawaiian and Pacific Islander National Health Interview Survey,CDC,2014,nhpi_nhis_hative_hawaiian_pacific_islander_person_2014,NHPI NHIS Hative Hawaiian Pacific Islander Person 2014,nhpi_nhis_hative_hawaiian_pacific_islander_person_2014.csv,,,,
250,NIHSParadata,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NHISparadata22.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/NHIS-paradata-codebook2022.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.012,National Health Interview Series,CDC,2022,nihs_paradata,NIHS Paradata,nihs_paradata.csv,,,,
251,NIHSParadata2023,Health Care Access and Quality,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/paradata23.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/HealthCareAccessAndQuality/paradata-codebook-23.pdf,CSV,https://www.cdc.gov/nchs/nhis/data-questionnaires-documentation.htm,0.013,National Health Interview Series,CDC,2023,nihs_paradata_2023,NIHS Paradata 2023,nihs_paradata_2023.csv,,,,
257,National_Immunization_Survey_Child_2015,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF15.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF15-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.093,NIS,CDC,2015,national_immunization_survey_child_2015,National Immunization Survey Child 2015,national_immunization_survey_child_2015.csv,,,,
258,National_Immunization_Survey_Child_2016,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF16.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF16-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.096,NIS,CDC,2016,national_immunization_survey_child_2016,National Immunization Survey Child 2016,national_immunization_survey_child_2016.csv,,,,
259,National_Immunization_Survey_Child_2017,Diseases and Conditions,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NISPUF17.csv,gs://fc-secure-d6e25d73-4b50-4dbc-ac10-ec689987eaa9/uploads/DiseaseAndConditions/NIS-PUF17-DUG.pdf,CSV,https://www.cdc.gov/vaccines/imz-managers/nis/datasets.html,0.0962,NIS,CDC,2017,national_immunization_survey_child_2017,National Immunization Survey Child 2017,national_immunization_survey_child_2017.csv,,,,
